№;Название объекта культурного наследия;Координата, X;Координата, Y;Адрес;X;Y
599;Дом, где с 1930 по 1942 г. жил металлург Байков Александр Александрович;95413.89;115596.61;Литейный пр., 10; 59.9459644915;30.3493981326
600;Особняк П.А. Урусова;95150.16;115497.98;Литейный пр., 17-19, лит. А; 59.9436020249;30.3476087232
601;Казарма гвардейской конной артиллерии;95800.01;115595.64;"Литейный пр., 2; Шпалерная ул., 22; Робеспьера наб., 32"; 59.9494301781;30.3494172189
602;Общее Офицерское собрание Армии и Флота с дворовыми флигелями;95154.96;115607.32;"Литейный пр., 20; Кирочная ул., 1"; 59.9436399433;30.3495653048
603;Доходный дом князя А.Д.Мурузи;95028.47;115605.76;"Литейный пр., 24; Пестеля ул., 27; Короленко ул., 14"; 59.9425046987;30.3495254557
604;Квартира, в которой жил с августа 1861 г. и умер 17 ноября 1861 г. революционный демократ, литературный критик и публицист Добролюбов Николай Александрович;94775.37;115596.11;Литейный пр., 32, кв. 7 (б. кв. 6); 59.9402334409;30.3493289428
605;Дом, в котором в 1917-1918 гг. жил поэт С.А.Есенин, в 1922-1937 гг. писатель К.А.Федин;94863.83;115496.91;Литейный пр., 33; 59.9410321026;30.3475627043
606;"Дом, где жили: в 1858-1859 гг. - литературный критик Добролюбов Н.А., в 1857-1877 гг. - поэт Некрасов Н.А., в 1850-е гг. - хирург Пирогов Н.И., в 1857-1862 гг. - писатель Панаев И.И., находились редакции журналов ""Отечественные записки"" и ""Современник""";94673.04;115576.08;"Литейный пр., 36; Некрасова ул., 2"; 59.9393159189;30.3489609932
607;Административное здание;95693.13;115628.52;"Литейный пр., 4; Шпалерная ул., 21-23; Захарьевская ул., 2"; 59.9484693131;30.3499954511
608;Дворец Юсуповой З.И. с двумя дворовыми флигелями;94553.78;115609.76;"Литейный пр., 42; Некрасова ул., 3-5, лит. А2, А3, А4, А5"; 59.9382438992;30.3495522051
609;Дом Пеля А.Х. (Гукасовой Е.С.);94475.48;115633.35;Литейный пр., 46; 59.9375399945;30.3499667709
610;Здание Шереметьевского пассажа;94335.29;115504.35;Литейный пр., 53, лит. А; 59.9362878058;30.3476461805
611;Больница Мариинская;94181.44;115648.96;Литейный пр., 56; 59.934900078;30.3502181837
612;Торговые ряды;94157.39;115499.09;Литейный пр., 57; 59.9346912993;30.3475354057
613;Дом, где в 1876-1889 гг. жил писатель Салтыков-Щедрин М.Е.;94054.54;115577.29;Литейный пр., 60; 59.9337644723;30.3489243657
614;Дом С.С.Нарышкина;94023.30;115574.74;Литейный пр., 62; 59.9334841959;30.3488758166
615;Дом Пашкова И.В. (дом Департамента уделов);94748.03;115496.43;Литейный просп., 37, 39; 59.9399927547;30.3475432497
616;Дом, где в 1908-1915 гг. жила актриса Савина М.Г.;98006.02;113483.53;Литераторов ул., 17; 59.9693249675;30.3118099348
617;Екатерингофский парк;90592.36;110651.71;Лифляндская ул., 12; 59.9028925265;30.2605860884
618;Мост через р. Каросту на пр. Юного Ленинца;91997.96;83011.88;Ломоносов, через р. Карасту на Дворцовом пр.; 59.9155589414;29.7666068239
619;Сквер на площади Ломоносова;93508.10;114772.27;Ломоносова пл.; 59.9288971207;30.3344772
620;Министерство внутренних дел;93464.65;114698.06;"Ломоносова пл., 3; Фонтанки р. наб., 57; Торговый пер., 1"; 59.928510487;30.3331462372
621;Дом Г.Г. Елисеева;93394.71;114985.96;Ломоносова ул., 14, лит. А; 59.9278696405;30.3382881439
622;Дом И.С. Крючкова;93367.52;115060.90;Ломоносова ул., 18; 59.9276221531;30.3396257194
623;Малый Гостиный двор;93947.56;114332.71;"Ломоносова ул., 2; Грибоедова кан. наб., 26; Думская ул., 9"; 59.9328612196;30.3266555351
624;Здание Коммерческого училища (с оградой);93287.93;114967.41;Ломоносова ул., 9, лит. А; 59.9269120765;30.3379466957
625;Здание администрации Адмиралтейского судостроительного завода;92293.36;111533.52;Лоцманская ул., 3, лит. А; 59.9181280792;30.2764695463
626;Дом В.М. Корзинина;97542.15;113554.82;Льва Толстого ул., 1-3, лит. А, Б; 59.9651584562;30.3130470754
627;Институт медицинский женский. Здесь преподавали Бехтерев В.В., Ланч Г.Ф., Орбели А.А., Павлов И.П., в 1917 г. состоялась VII (Апрельская) конференция РСДРП (б);97581.76;113938.08;Льва Толстого ул., 6-8; 59.9654975411;30.3199116225
628;Дом Е.А.Рыбиной;92171.35;112445.15;Люблинский пер., 2/5, лит. А; 59.9169978193;30.2927568651
629;"Мемориал в память обороны города в 1941-1944 гг. - ""Зеленый пояс Славы  Ленинграда"". ""Кировский вал""";83318.52;106673.65;М.Жукова пр., 77, сооруж. 1, лит. А, Полежаевский парк, уч. 6 (между  пр.М.Жукова, пр.Народного Ополчения и Авангардной ул. на левом берегу р.Дудергофки), пр. М.Жукова, 77, кор. 1, лит. А, пр. М. Жукова, уч.3(вост.д.118, к.1, лит.А по пр Ветеранов); 59.8377253629;30.1891329069
630;Дом, где с 1886 г. жил и в 1890 г. умер создатель первого в мире самолета Можайский А.Ф.;92504.89;112721.12;"Макаренко пер., 2, кв. 10; Садовая ул., 66"; 59.9199805192;30.2977169195
631;Набережная Тучкова (ныне Макарова);95573.64;112037.43;Макарова наб. - левый берег р. Малой Невы, от Биржевого моста до р. Смоленки; 59.9475514797;30.2857306786
632;Дома Яковлевых;95402.39;112269.29;Макарова наб., 14-16; 59.9460053665;30.2898658413
633;Дом, где жил Н.С. Гумилев;95470.67;112109.43;"Макарова наб., 20; Тучков пер., 17"; 59.9466244679;30.2870109617
634;Дом, в котором жили: Попов Александр Степанович в 1901-1902 гг., Козлов Петр Кузьмич в 1903-1905 гг., Дубовской Николай Никонорович в 1894-1896 гг. и Введенский Николай Евгеньевич в 1915-1917 гг.;95528.00;111987.26;"Макарова наб., 22; Съездовская линия, 31"; 59.947143772;30.2848294977
635;Дом Балашова А.Д. (Стенбок-Фермора);95627.14;111785.53;Макарова наб., 26 (б.18); 59.9480413491;30.2812276031
636;Таможня;95267.05;112902.30;Макарова наб., 4; 59.9447652644;30.3011804646
637;Министерство торговли и промышленности;95292.07;112637.70;"Макарова наб., 8; Биржевая линия, 3"; 59.9450005458;30.2964484966
