№;Название объекта культурного наследия;Координата, X;Координата, Y;Адрес;X;Y
965;Собор. Здесь похоронен полководец Кутузов М.И. (1745-1813);114209.00;94110.44;Казанская пл., 2;60.1151191835;29.9647871601
966;Собор Казанский;114170.12;94137.94;Казанская пл., 2, Казанская ул., 3;60.114770348;29.9652820794
967;Фонтан;114233.18;94172.06;Казанская пл., сквер;60.115336503;29.9658950843
968;Дом Сорокиных (Толченова Г.К.);114006.97;93780.33;Казанская ул., 18 (б. ул. Плеханова);60.1133041423;29.9588528655
969;Здание второй гимназии императора Александра I с жилым домом;113689.26;93658.29;"Казанская ул., 27; пер. Гривцова, 12";60.1104518342;29.9566620343
970;Сквер у Казанского собора (Воронихинский);114110.38;94122.13;Казанская ул., 3;60.1142340769;29.9649983345
971;Ограда сквера;114076.22;94130.51;Казанская ул., 3;60.1139275141;29.9651493595
972;"Флигель служебный Сиротского института (""Казанский"")";114140.32;94188.96;Казанская ул., 3, корп. 7;60.1145031175;29.9661998698
973;Фонтан;114128.55;94117.57;Казанская ул., 3, сквер;60.1143971397;29.9649161568
974;Дом И. Иохима;113408.61;93516.75;Казанская ул., 39, лит. А;60.1079319989;29.9541205163
975;Опекунский совет;114020.27;93881.03;Казанская ул., 7;60.1134240701;29.9606635724
976;Дом, где в 1865-1928 гг. жил композитор Глазунов А.К.;114096.25;93896.94;Казанская ул., 8-10;60.1141061132;29.9609488645
977;Конюшни;114636.35;97536.17;Казарменный пер., 1;60.1189570248;30.026397222
978;Дом, где в 1894-1895 гг. жил Ленин В.И.;114372.61;92894.57;Казачий пер., 7;60.1165800013;29.9429188764
979;Дом В.А. Ратькова-Рожнова;113527.98;93211.58;"Казначейская ул., 6/13; наб. кан. Грибоедова, 71";60.1090013785;29.9486319774
980;Дом Н.И. Олонкина, в котором в 1864-1867 годах жил Ф.М. Достоевский;113551.31;93292.32;"Казначейская ул., 7; Столярный пер., 14";60.1092113348;29.9500833864
981;Памятник государственному деятелю Калинину М.И.;117631.06;98137.70;Калинина пл.;60.1458333623;30.0372463261
982;Ограда;112783.74;99195.67;Каменноостровский пр.;60.102319679;30.056216277
983;Быв. дом Воейковой;113759.34;97092.01;Каменноостровский пр., 19/17;60.1110867664;30.0184043554
984;Дом жилой;113902.26;96630.83;Каменноостровский пр., 2;60.1123704218;30.0101120684
985;Лицей Императорский Александровский;113733.80;97218.72;"Каменноостровский пр., 21-23; Большая Монетная ул., 12-14; Рентгена ул., 1";60.1108572001;30.0206826389
986;Главное здание. Здесь в 1844 г. учился писатель Салтыков-Щедрин М.Е.;113763.93;97232.61;"Каменноостровский пр., 21-23; Большая Монетная ул., 12-14; Рентгена ул., 1";60.1111275931;30.0209325686
987;Дом, где в 1926-1934 гг. в квартире 20 жил секретарь Ленинградского губкома ВКП(б) Киров С.М.;113583.37;97236.39;Каменноостровский пр., 26-28;60.1095069667;30.0209995189
988;Дом эмира Бухарского (лицевой дом и 5 флигелей);113266.22;97908.17;Каменноостровский пр., 44-б;60.1066579428;30.0330756636
989;Особняк Покотиловой М.К. с оградой, флигелем и палисадником с ограждением;113187.22;98106.90;Каменноостровский пр., 48;60.105947944;30.0366478483
990;Особняк графа Витте С.Ю.;113945.42;96668.30;Каменноостровский пр., 5;60.1127577522;30.0107859822
991;Усадьба Игеля Э.Г.;113084.26;98425.60;Каменноостровский пр., 58-60, лит. А;60.1050221268;30.0423764525
992;Дом А.Е.Вяземского и здание механической мастерской Р.М.Ветцера;113052.70;98354.42;Каменноостровский пр., 58-60, лит. В (В1, В2, В3, В4, В5, В8);60.104739261;30.04109642
993;Дом инженера А. Ф. Циммермана (лицевой дом с палисадником, ограждением палисадника и 2 флигелями);113158.59;98415.23;"Каменноостровский пр., 61; Чапыгина ул., 2";60.1056893351;30.0421908676
994;Дом доходный Сомова (Маркова);113133.24;98447.31;Каменноостровский пр., 63;60.1054616221;30.0427673237
995;Дом доходный Маркова;113121.44;98490.42;Каменноостровский пр., 65;60.10535546;30.0435422314
996;Дом жилой работников Всесоюзного института экспериментальной медицины;113117.48;98613.15;Каменноостровский пр., 69-71;60.105319177;30.0457486578
997;Дом Петроградского товарищества постоянных квартир (лицевой дом с курдонером, 6 флигелями и оградой во дворе). Здесь жил М.Л.Лозинский с 1915 по 1955 гг.;113065.54;98657.92;"Каменноостровский пр., 73-75; Академика Павлова ул., 16";60.1048527103;30.0465528907
998;Флигель у оранжереи (гауптвахта);112857.21;99038.83;Каменноостровский пр., 77;60.1029802714;30.053397884
999;Церковь Рождества Иоанна Предтечи;112839.37;99291.66;Каменноостровский пр., 83;60.1028182454;30.057942727
1000;"Памятник матросам миноносца ""Стерегущий""";113992.36;96463.59;"Каменноостровский пр.; Александровский парк";60.1131793037;30.007104907
1001;Памятник физику Попову А.С.;113420.14;97840.28;"Каменноостровский пр.; сквер между домами 39 и 41";60.1080397488;30.0318563927
1002;Фонарные столбы с решеткой;114179.53;96117.38;"Каменноостровский пр.; Троицкая пл. (от Троицкого моста до Кронверкского протока)";60.1148594227;30.0008791972
1003;"Парк ""Тихий отдых""";111851.73;99047.05;Каменный остров;60.0939555164;30.0535310827
1004;Здание Четырехпоставочной коннопаровоздуховодной мельницы (служебное здание Пиротехнической школы);123935.59;99354.89;Капсюльное шоссе, 21, лит. А;60.202411146;30.0592575998
1005;Дом Санкт-Петербургского губернского кредитного общества;115209.58;94322.30;"Караванная ул., 12; Фонтанки р. наб., 15";60.1241008383;29.9685885477
1006;"Дом жилой страхового общества ""Саламандра и др.""";115093.95;94121.07;Караванная ул., 9;60.123062089;29.9649698298
1007;Круглая баня;116288.08;101126.26;Карбышева ул., 29-а;60.1337535738;30.0910082868
1008;Дом жилой Ленсовета Первый;113528.60;97931.45;Карповки р. наб., 13;60.1090128298;30.0334965881
